rating,company_name,job_title,salary,salaries_reported,location,employment_status,job_roles,salary_currency,salary_usd
3.9,Maxxton,Software Development Engineer (Sde) Ii,700000,1,Pune,Full Time,SDE,INR,8400.0
3.6,Neilsoft,Software Development Engineer (Sde) Ii,600000,1,Pune,Full Time,SDE,INR,7200.0
3.9,Exxat,Software Development Engineer (Sde) Ii,1000000,1,Pune,Full Time,SDE,INR,12000.0
4.5,Droom,Software Development Engineer (Sde) Ii,228000,1,Pune,Intern,SDE,INR,2736.0
3.4,Generation.XYZ,Software Development Engineer (Sde) Ii,400000,1,Pune,Full Time,SDE,INR,4800.0
4.3,Dell Technologies,Software Development Engineer (Sde) Ii,1400000,1,Pune,Full Time,SDE,INR,16800.0
4.0,Barclays,Software Development Engineer (Sde) Ii,1300000,1,Pune,Full Time,SDE,INR,15600.0
3.9,AArete,Software Development Engineer (Sde) Ii,200000,1,Pune,Full Time,SDE,INR,2400.0
4.1,Xoriant,Software Development Engineer (Sde) Ii,1700000,1,Pune,Full Time,SDE,INR,20400.0
4.2,Mastercard,Software Development Engineer Iii,1200000,1,Pune,Full Time,SDE,INR,14400.0
3.8,FIS,Software Development Engineer-Ii,1100000,1,Pune,Full Time,SDE,INR,13200.0
4.1,Persistent Systems,Lead Software Development Engineer,600000,1,Pune,Full Time,SDE,INR,7200.0
3.6,Geometric,Lead Software Development Engineer,1400000,1,Pune,Full Time,SDE,INR,16800.0
3.8,Emerson,Lead Software Development Engineer,1800000,1,Pune,Full Time,SDE,INR,21600.0
4.2,Lead School (India),Software Development Engineer In Test,1100000,1,Pune,Full Time,SDE,INR,13200.0
4.0,Avalara,Software Development Engineer In Test,1500000,1,Pune,Full Time,SDE,INR,18000.0
4.7,NVIDIA,Software Development Engineer In Test,1200000,1,Pune,Full Time,SDE,INR,14400.0
4.2,Coupa Software Inc,Software Development Engineer In Test,200000,1,Pune,Full Time,SDE,INR,2400.0
3.5,Global Payments,Software Development Engineer In Test,1000000,1,Pune,Full Time,SDE,INR,12000.0
3.3,Infosys,Software Development Engineer In Test,500000,1,Pune,Full Time,SDE,INR,6000.0
4.2,Mastercard,Software Development Engineer In Test,1200000,1,Pune,Full Time,SDE,INR,14400.0
3.9,Tata Consultancy Services,Software Development Engineer In Test,300000,1,Pune,Full Time,SDE,INR,3600.0
3.7,T. Rowe Price,Software Development Engineer In Test,300000,1,Pune,Full Time,SDE,INR,3600.0
3.8,Wipro,Software Development Engineer In Test,300000,1,Pune,Full Time,SDE,INR,3600.0
3.6,Atos-Syntel,Software Development Engineer In Test,1100000,1,Pune,Full Time,SDE,INR,13200.0
4.2,Mastercard,Software Development Engineer In Test,1000000,1,Pune,Contractor,SDE,INR,12000.0
2.4,DFG Fidc,Software Development Engineer In Test,144000,1,Pune,Full Time,SDE,INR,1728.0
3.8,Wolters Kluwer,Software Development Engineer In Test,1200000,1,Pune,Full Time,SDE,INR,14400.0
4.0,AFour Technologies,Software Development Engineer In Test,600000,1,Pune,Full Time,SDE,INR,7200.0
4.1,Accenture,Software Development Engineer In Test,1000000,1,Pune,Full Time,SDE,INR,12000.0
2.9,Continuum Global Solutions,Software Development Engineer In Test,1900000,1,Pune,Full Time,SDE,INR,22800.0
4.0,SAS Institute,Software Development Test Engineer,216000,1,Pune,Full Time,SDE,INR,2592.0
4.7,Equal Experts,Software Development Test Engineer,1800000,1,Pune,Full Time,SDE,INR,21600.0
3.8,Wolters Kluwer,Software Development Test Engineer,1100000,1,Pune,Full Time,SDE,INR,13200.0
3.7,HCL Technologies,Software Development Engineer In Test,1152000,1,Pune,Full Time,SDE,INR,13824.0
3.8,Wolters Kluwer,Software Development Engineer In Test,1700000,1,Pune,Full Time,SDE,INR,20400.0
3.6,Yagna iQ,Software Development Engineer In Test,700000,1,Pune,Full Time,SDE,INR,8400.0
4.3,PubMatic,Software Development Engineer In Test,1500000,1,Pune,Full Time,SDE,INR,18000.0
3.3,Infosys,Software Development Engineer In Test,1000000,1,Pune,Full Time,SDE,INR,12000.0
4.4,Red Hat,Software Development Engineer In Test,1700000,1,Pune,Full Time,SDE,INR,20400.0
4.1,Icertis,Software Development Engineer In Test,1000000,1,Pune,Full Time,SDE,INR,12000.0
4.8,SpurQLabs Technologies,Software Development Engineer In Test,588000,1,Pune,Full Time,SDE,INR,7056.0
4.1,Accenture,Software Development Engineer In Test,800000,1,Pune,Full Time,SDE,INR,9600.0
3.8,ICE Mortgage Technology,Software Development Engineer In Test,1700000,1,Pune,Full Time,SDE,INR,20400.0
3.8,TIBCO Software,Software Development Engineer In Test,1000000,1,Pune,Full Time,SDE,INR,12000.0
4.3,Altimetrik,Software Development Engineer In Test,1600000,1,Pune,Full Time,SDE,INR,19200.0
4.4,"Infovision, Inc.",Software Development Engineer In Test,1900000,1,Pune,Full Time,SDE,INR,22800.0
4.5,Greenwood Dist.,Software Development Engineer (Sde) - Intern,348000,1,Pune,Intern,SDE,INR,4176.0
3.9,Roshan,Amazon Software Development Engineer,400000,1,Pune,Full Time,SDE,INR,4800.0
3.3,SmartServ,Software Development Engineer (Sde1),600000,1,Pune,Full Time,SDE,INR,7200.0
4.2,Sigmoid,Software Development Engineer (Sde1),1152000,1,Pune,Full Time,SDE,INR,13824.0
3.9,Schlumberger,Software Development Engineer (Sde1),1200000,1,Pune,Full Time,SDE,INR,14400.0
3.8,Amazon,Software Development Engineer (Sde1),1500000,1,Pune,Full Time,SDE,INR,18000.0
4.3,Talentica,Software Development Engineer (Sde1),900000,1,Pune,Full Time,SDE,INR,10800.0
3.5,DXC Technology,Software Development Engineer (Sde1),600000,1,Pune,Full Time,SDE,INR,7200.0
4.2,Mastercard,Software Development Engineer (Sde1),900000,1,Pune,Full Time,SDE,INR,10800.0
3.9,Maveric Systems,Software Development Engineer (Sde1),408000,1,Pune,Full Time,SDE,INR,4896.0
3.8,Credit Suisse,Software Development Engineer (Sde1),1000000,1,Pune,Full Time,SDE,INR,12000.0
4.2,Helpshift,Software Development Engineer (Sde1),1300000,1,Pune,Full Time,SDE,INR,15600.0
4.1,Accenture,Software Development Engineer (Sde1),300000,1,Pune,Full Time,SDE,INR,3600.0
3.8,FIS,Software Engineer-Product Development,800000,1,Pune,Full Time,SDE,INR,9600.0
4.2,Mastercard,Software Development Engineer In Test,1100000,1,Pune,Full Time,SDE,INR,13200.0
3.5,Calsoft,Software Development Engineer In Test,1800000,1,Pune,Full Time,SDE,INR,21600.0
3.1,Quest Global,Software Development Engineer In Test,500000,1,Pune,Full Time,SDE,INR,6000.0
4.2,Mediaocean,Software Development Engineer In Test,1000000,1,Pune,Full Time,SDE,INR,12000.0
4.3,PubMatic,Software Development Engineer In Test,1400000,1,Pune,Full Time,SDE,INR,16800.0
4.3,Ignitiv,Associate Software Development Engineer,200000,1,Pune,Full Time,SDE,INR,2400.0
4.1,Icertis,Associate Software Development Engineer,648000,1,Pune,Full Time,SDE,INR,7776.0
3.7,MERKAL,Associate Software Development Engineer,600000,1,Pune,Full Time,SDE,INR,7200.0
3.1,AppDirect,Associate Software Development Engineer,1200000,1,Pune,Full Time,SDE,INR,14400.0
4.2,Mastercard,Software Development Engineer-1,1400000,1,Pune,Full Time,SDE,INR,16800.0
3.9,Amdocs,Senior Software Development Engineer,1600000,1,Pune,Full Time,SDE,INR,19200.0
3.6,BNY Mellon,Lead Software Development Engineer,200000,1,Pune,Full Time,SDE,INR,2400.0
4.1,Accenture,Lead Software Development Engineer,1200000,1,Pune,Full Time,SDE,INR,14400.0
3.1,Quest Global,Lead Software Development Engineer,1400000,1,Pune,Full Time,SDE,INR,16800.0
3.9,Amdocs,Lead Software Development Engineer,1500000,1,Pune,Full Time,SDE,INR,18000.0
4.0,UST,Lead Software Development Engineer,1300000,1,Pune,Full Time,SDE,INR,15600.0
3.8,Wolters Kluwer,"Senior Software Engineer, Product Development",324000,1,Pune,Full Time,SDE,INR,3888.0
3.9,na,Software Development Engineer (Sde),700000,1,Pune,Full Time,SDE,INR,8400.0
4.1,Cuelogic Technologies,Sr Software Development Engineer,1000000,1,Pune,Full Time,SDE,INR,12000.0
4.0,AFour Technologies,Sr Software Development Engineer,1200000,1,Pune,Full Time,SDE,INR,14400.0
4.1,Xoriant,Sr Software Development Engineer,1100000,1,Pune,Full Time,SDE,INR,13200.0
3.9,Agiliad Technologies,Sr Software Development Engineer,800000,1,Pune,Full Time,SDE,INR,9600.0
4.2,Emtec,Sr Software Development Engineer,1400000,1,Pune,Full Time,SDE,INR,16800.0
4.2,Mastercard,Sr Software Development Engineer,1500000,1,Pune,Full Time,SDE,INR,18000.0
3.9,Emerson,Sr Software Development Engineer,1800000,1,Pune,Full Time,SDE,INR,21600.0
3.9,Western Digital,Senior Staff Software Development Engineer,1900000,1,Pune,Full Time,SDE,INR,22800.0
3.8,Wipro,Software Development Engineer In Test,600000,1,Pune,Full Time,SDE,INR,7200.0
4.0,Varian Medical Systems,Software Development Engineer In Test,1400000,1,Pune,Full Time,SDE,INR,16800.0
4.0,Watermark,Test Lead,200000,1,Pune,Full Time,SDE,INR,2400.0
4.0,SAS Institute,Software Development Engineer In Test,800000,1,Pune,Full Time,SDE,INR,9600.0
3.6,Securonix,Software Development Engineer In Test,500000,1,Pune,Full Time,SDE,INR,6000.0
4.0,AFour Technologies,Software Development Engineer In Test,600000,1,Pune,Full Time,SDE,INR,7200.0
4.2,Aera Technology,Software Development Engineer In Test,1600000,1,Pune,Full Time,SDE,INR,19200.0
4.3,Altimetrik,Software Development Engineer In Test,200000,1,Pune,Full Time,SDE,INR,2400.0
3.8,Amazon,Software Development Engineer(Sde),708000,1,Pune,Intern,SDE,INR,8496.0
3.9,Tata Consultancy Services,Software Development Engineer In Test,600000,1,Pune,Full Time,SDE,INR,7200.0
3.8,Collabera,Senior Software Development Engineer Test,1300000,1,Pune,Full Time,SDE,INR,15600.0
4.1,Druva,Senior Software Development Engineer Test,1300000,1,Pune,Full Time,SDE,INR,15600.0
3.3,Fiserv,"Software Development Engineering, Analyst",1400000,1,Pune,Full Time,SDE,INR,16800.0
4.7,MindTickle,Software Development Engineer -1,1800000,1,Pune,Full Time,SDE,INR,21600.0
3.9,Oracle,Pmts Software Development Engineer,200000,1,Pune,Full Time,SDE,INR,2400.0
3.9,Pankaj Jadhao,"Software Development Engineering, Trainee",400000,1,Pune,Trainee,SDE,INR,4800.0
3.3,Fiserv,"Software Development Engineering, Trainee",300000,1,Pune,Trainee,SDE,INR,3600.0
3.6,Resilinc,Software Engineer Research And Development,600000,1,Pune,Full Time,SDE,INR,7200.0
4.2,Ansys,Software Development Engineer - I,1400000,1,Pune,Full Time,SDE,INR,16800.0
4.7,NVIDIA,Software Tools Development Engineer,1200000,1,Pune,Full Time,SDE,INR,14400.0
3.9,Onit,Trainee Engineer – Software Development,600000,1,Pune,Trainee,SDE,INR,7200.0
3.8,Wolters Kluwer,Software Development Engineer In Test,744000,1,Pune,Full Time,SDE,INR,8928.0
3.8,Emerson,"Engineer - I, Embedded Software Development",600000,1,Pune,Full Time,SDE,INR,7200.0
4.3,Talentica,Software Engineer Web Development,700000,1,Pune,Full Time,SDE,INR,8400.0
4.2,iNetFrame Technologies,Software Development Engineer In Test Functional,1200000,1,Pune,Full Time,SDE,INR,14400.0
4.3,Globant,"Software Engineer, Product Development (Web Ui Developer)",900000,1,Pune,Full Time,SDE,INR,10800.0
4.0,UST,Technical Lead - Software Development Engineer In Test,1400000,1,Pune,Full Time,SDE,INR,16800.0
3.3,Fiserv,Software Development Engineer Trainee,300000,1,Pune,Trainee,SDE,INR,3600.0
3.4,Sungard Availability Services,Software Development Engineer - Process Automation,300000,1,Pune,Full Time,SDE,INR,3600.0
4.0,Mindtree,Senior Test Engineer,700000,1,Pune,Full Time,SDE,INR,8400.0
3.3,Infosys,Test Engineer,1104000,361,Hyderabad,Full Time,Testing,INR,13248.0
4.1,Cigniti Inc.,Test Engineer,200000,42,Hyderabad,Full Time,Testing,INR,2400.0
3.8,Wipro,Test Engineer,200000,37,Hyderabad,Full Time,Testing,INR,2400.0
3.9,Tata Consultancy Services,Test Engineer,200000,35,Hyderabad,Full Time,Testing,INR,2400.0
3.7,ZenQ,Test Engineer,200000,26,Hyderabad,Full Time,Testing,INR,2400.0
4.0,Ivy,Test Engineer,400000,25,Hyderabad,Full Time,Testing,INR,4800.0
4.1,Accenture,Test Engineer,200000,24,Hyderabad,Full Time,Testing,INR,2400.0
3.6,Tech Mahindra,Test Engineer,300000,18,Hyderabad,Full Time,Testing,INR,3600.0
3.8,AVEVA,Test Engineer,300000,18,Hyderabad,Full Time,Testing,INR,3600.0
3.8,Capgemini,Test Engineer,400000,12,Hyderabad,Full Time,Testing,INR,4800.0
4.1,Test,Test Engineer,888000,11,Hyderabad,Full Time,Testing,INR,10656.0
3.8,Cognizant Technology Solutions,Test Engineer,200000,11,Hyderabad,Full Time,Testing,INR,2400.0
3.7,HCL Technologies,Test Engineer,200000,11,Hyderabad,Full Time,Testing,INR,2400.0
3.6,Pole To Win,Test Engineer,180000,9,Hyderabad,Full Time,Testing,INR,2160.0
3.8,Wipro Technologies,Test Engineer,200000,9,Hyderabad,Full Time,Testing,INR,2400.0
3.7,UnitedHealth Group,Test Engineer,500000,9,Hyderabad,Full Time,Testing,INR,6000.0
3.6,Prolifics,Test Engineer,300000,9,Hyderabad,Full Time,Testing,INR,3600.0
4.0,ValueLabs,Test Engineer,200000,6,Hyderabad,Full Time,Testing,INR,2400.0
3.6,Pole To Win,Test Engineer,200000,5,Hyderabad,Contractor,Testing,INR,2400.0
3.7,Optum,Test Engineer,200000,5,Hyderabad,Full Time,Testing,INR,2400.0
3.4,Marquistech,Test Engineer,300000,4,Hyderabad,Full Time,Testing,INR,3600.0
3.6,Infosys BPM,Test Engineer,400000,4,Hyderabad,Full Time,Testing,INR,4800.0
3.2,Qvantel,Test Engineer,600000,4,Hyderabad,Full Time,Testing,INR,7200.0
4.1,Fresher,Test Engineer,180000,4,Hyderabad,Full Time,Testing,INR,2160.0
4.0,TCS,Test Engineer,200000,4,Hyderabad,Full Time,Testing,INR,2400.0
3.7,Birlasoft,Test Engineer,200000,4,Hyderabad,Full Time,Testing,INR,2400.0
4.5,Google,Test Engineer,600000,4,Hyderabad,Full Time,Testing,INR,7200.0
4.1,Qualcomm,Test Engineer,300000,4,Hyderabad,Full Time,Testing,INR,3600.0
4.7,A&A Innovative Solutions,Test Engineer,500000,3,Hyderabad,Full Time,Testing,INR,6000.0
3.8,EdgeVerve Systems,Test Engineer,600000,3,Hyderabad,Full Time,Testing,INR,7200.0
3.1,TES Engineering,Test Engineer,400000,3,Hyderabad,Full Time,Testing,INR,4800.0
4.1,Tester Work,Test Engineer,180000,3,Hyderabad,Full Time,Testing,INR,2160.0
4.6,Enhops,Test Engineer,200000,3,Hyderabad,Full Time,Testing,INR,2400.0
3.7,mroads,Test Engineer,300000,3,Hyderabad,Full Time,Testing,INR,3600.0
2.9,Pervacio,Test Engineer,192000,3,Hyderabad,Full Time,Testing,INR,2304.0
3.9,DBS Bank,Test Engineer,1000000,3,Hyderabad,Full Time,Testing,INR,12000.0
3.5,Memorex,Test Engineer,300000,3,Hyderabad,Full Time,Testing,INR,3600.0
4.0,Optum Global Solutions,Test Engineer,900000,3,Hyderabad,Full Time,Testing,INR,10800.0
4.4,vSplash Techlabs,Test Engineer,300000,3,Hyderabad,Full Time,Testing,INR,3600.0
4.1,Kony,Test Engineer,684000,3,Hyderabad,Full Time,Testing,INR,8208.0
3.9,Franklin Templeton Investments,Test Engineer,800000,3,Hyderabad,Full Time,Testing,INR,9600.0
3.6,Tech Mahindra,Test Engineer,500000,3,Hyderabad,Contractor,Testing,INR,6000.0
3.8,Yash Technologies,Test Engineer,500000,3,Hyderabad,Full Time,Testing,INR,6000.0
3.5,Netxcell,Test Engineer,300000,3,Hyderabad,Full Time,Testing,INR,3600.0
3.9,test,Test Engineer,300000,3,Hyderabad,Full Time,Testing,INR,3600.0
3.8,ValueMomentum,Test Engineer,600000,3,Hyderabad,Full Time,Testing,INR,7200.0
4.2,VotaryTech,Test Engineer,132000,2,Hyderabad,Full Time,Testing,INR,1584.0
4.4,UV Infratech Systems,Test Engineer,500000,2,Hyderabad,Full Time,Testing,INR,6000.0
3.3,Infosys,Test Engineer,200000,2,Hyderabad,Contractor,Testing,INR,2400.0
4.0,ADP,Test Engineer,972000,2,Hyderabad,Full Time,Testing,INR,11664.0
3.8,Wipro,Test Engineer,300000,2,Hyderabad,Full Time,Testing,INR,3600.0
3.8,TIBCO Software,Test Engineer,1000000,2,Hyderabad,Full Time,Testing,INR,12000.0
4.0,Deloitte,Test Engineer Contractor,576000,2,Hyderabad,Contractor,Testing,INR,6912.0
4.2,People Link Unified Communications,Test Engineer,300000,2,Hyderabad,Full Time,Testing,INR,3600.0
3.7,Mahindra Satyam,Test Engineer,540000,2,Hyderabad,Full Time,Testing,INR,6480.0
4.3,Fresher,Test Engineer,300000,2,Hyderabad,Full Time,Testing,INR,3600.0
3.9,Broadridge,Test Engineer,500000,2,Hyderabad,Full Time,Testing,INR,6000.0
3.8,Anonymous Content,Test Engineer,500000,2,Hyderabad,Full Time,Testing,INR,6000.0
4.9,QO-BOX,Test Engineer,200000,2,Hyderabad,Full Time,Testing,INR,2400.0
4.1,Test,Test Engineer,300000,2,Hyderabad,Contractor,Testing,INR,3600.0
4.1,Rythmos,Test Engineer,300000,2,Hyderabad,Full Time,Testing,INR,3600.0
4.3,AGS Infotech limited,Test Engineer,312000,2,Hyderabad,Full Time,Testing,INR,3744.0
4.1,Planon,Test Engineer,700000,2,Hyderabad,Full Time,Testing,INR,8400.0
3.7,NCR,Test Engineer,432000,2,Hyderabad,Full Time,Testing,INR,5184.0
4.2,Freelancer,Test Engineer,400000,2,Hyderabad,Full Time,Testing,INR,4800.0
4.4,V-Soft Consulting Group,Test Engineer,300000,2,Hyderabad,Full Time,Testing,INR,3600.0
3.2,Volante Technologies,Test Engineer,288000,2,Hyderabad,Full Time,Testing,INR,3456.0
3.8,Attra,Test Engineer,400000,2,Hyderabad,Full Time,Testing,INR,4800.0
4.1,Test,Test Engineer,120000,2,Hyderabad,Full Time,Testing,INR,1440.0
3.7,Aditya Enterprises,Test Engineer,144000,2,Hyderabad,Full Time,Testing,INR,1728.0
4.0,Dhatri Info Solutions,Test Engineer,204000,2,Hyderabad,Full Time,Testing,INR,2448.0
3.9,XYZ (Turkey),Test Engineer,120000,2,Hyderabad,Full Time,Testing,INR,1440.0
4.3,Pactera,Test Engineer,800000,2,Hyderabad,Full Time,Testing,INR,9600.0
4.4,Artha Net Support Centre,Test Engineer,400000,2,Hyderabad,Full Time,Testing,INR,4800.0
3.6,Agility,Test Engineer,200000,2,Hyderabad,Full Time,Testing,INR,2400.0
4.0,Smarts Choice It Technologies Solutions,Test Engineer,540000,2,Hyderabad,Full Time,Testing,INR,6480.0
4.4,Promaestro Techsource,Test Engineer,500000,2,Hyderabad,Full Time,Testing,INR,6000.0
3.0,Intertek,Test Engineer,200000,2,Hyderabad,Full Time,Testing,INR,2400.0
4.0,Infor,Test Engineer,400000,2,Hyderabad,Full Time,Testing,INR,4800.0
4.3,Object Technology Solutions India,Test Engineer,700000,2,Hyderabad,Full Time,Testing,INR,8400.0
3.9,ABC,Test Engineer,900000,2,Hyderabad,Full Time,Testing,INR,10800.0
4.2,Launchship Technology Solutions,Test Engineer,984000,2,Hyderabad,Full Time,Testing,INR,11808.0
3.7,Planit,Test Engineer,500000,2,Hyderabad,Full Time,Testing,INR,6000.0
3.6,Choice Solutions (India),Test Engineer,400000,2,Hyderabad,Full Time,Testing,INR,4800.0
3.7,DLT Labs,Test Engineer,600000,2,Hyderabad,Full Time,Testing,INR,7200.0
2.5,Kenra Technologies,Test Engineer,300000,2,Hyderabad,Full Time,Testing,INR,3600.0
4.0,XTGlobal,Test Engineer,300000,2,Hyderabad,Full Time,Testing,INR,3600.0
3.5,Black Knight,Test Engineer,348000,2,Hyderabad,Full Time,Testing,INR,4176.0
3.6,Agility E Services,Test Engineer,500000,2,Hyderabad,Full Time,Testing,INR,6000.0
4.1,TestingXperts,Test Engineer,400000,2,Hyderabad,Full Time,Testing,INR,4800.0
4.0,GSS Infotech,Test Engineer,200000,2,Hyderabad,Full Time,Testing,INR,2400.0
4.3,Dell Technologies,Test Engineer,200000,2,Hyderabad,Full Time,Testing,INR,2400.0
3.3,Infosys,Test Engineer,400000,2,Hyderabad,Full Time,Testing,INR,4800.0
4.3,Jiva Infotech,Test Engineer,336000,2,Hyderabad,Full Time,Testing,INR,4032.0
3.5,Carrier,Test Engineer,600000,1,Hyderabad,Full Time,Testing,INR,7200.0
5.0,T&T SISTEMAS BRASIL,Test Engineer,1176000,1,Hyderabad,Full Time,Testing,INR,14112.0
4.5,ESmob Technologies,Test Engineer,500000,1,Hyderabad,Full Time,Testing,INR,6000.0
3.8,SEC Newgate,Test Engineer,204000,1,Hyderabad,Full Time,Testing,INR,2448.0
4.3,Euclid Innovations,Test Engineer,500000,1,Hyderabad,Full Time,Testing,INR,6000.0
