work_year,experience_level,employment_type,job_title,SalaryLocal,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,senior,full-time,Data Engineer,131300,USD,131300,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Machine Learning Infrastructure Engineer,220000,USD,220000,United States,remote,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Infrastructure Engineer,150000,USD,150000,United States,remote,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Engineer,60000,GBP,73824,United Kingdom,in-person,United Kingdom,Medium,Data Engineering
2023,senior,full-time,Data Engineer,50000,GBP,61520,United Kingdom,in-person,United Kingdom,Medium,Data Engineering
2023,mid-level,full-time,Research Scientist,252990,USD,252990,United States,remote,United States,Medium,Data Science and Research
2023,mid-level,full-time,Research Scientist,162170,USD,162170,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Machine Learning Infrastructure Engineer,260000,USD,260000,United States,remote,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Infrastructure Engineer,235000,USD,235000,United States,remote,United States,Medium,Machine Learning and AI
2023,mid-level,full-time,Machine Learning Engineer,204500,USD,204500,United States,in-person,United States,Medium,Machine Learning and AI
2023,mid-level,full-time,Machine Learning Engineer,142200,USD,142200,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Analytics Manager,190000,USD,190000,United States,in-person,United States,Medium,Leadership and Management
2023,senior,full-time,Data Analytics Manager,145000,USD,145000,United States,in-person,United States,Medium,Leadership and Management
2023,senior,full-time,Data Scientist,212800,USD,212800,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,111600,USD,111600,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Data Analyst,175000,USD,175000,United States,remote,United States,Medium,Data Analysis
2023,senior,full-time,Data Analyst,130000,USD,130000,United States,remote,United States,Medium,Data Analysis
2023,senior,full-time,Business Intelligence Analyst,194521,USD,194521,United States,in-person,United States,Medium,BI and Visualization
2023,senior,full-time,Business Intelligence Analyst,176838,USD,176838,United States,in-person,United States,Medium,BI and Visualization
2023,executive,full-time,Analytics Engineer,200000,USD,200000,United States,in-person,United States,Medium,Leadership and Management
2023,executive,full-time,Analytics Engineer,170000,USD,170000,United States,in-person,United States,Medium,Leadership and Management
2023,senior,full-time,Data Scientist,191765,USD,191765,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,134236,USD,134236,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,238000,USD,238000,Canada,remote,Canada,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,156000,USD,156000,Canada,remote,Canada,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,198800,USD,198800,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,90700,USD,90700,United States,in-person,United States,Medium,Data Science and Research
2023,mid-level,full-time,Bi Developer,154800,USD,154800,United States,in-person,United States,Medium,BI and Visualization
2023,mid-level,full-time,Bi Developer,76300,USD,76300,United States,in-person,United States,Medium,BI and Visualization
2023,mid-level,full-time,Data Lead,130000,USD,130000,United States,remote,United States,Medium,Leadership and Management
2023,mid-level,full-time,Data Lead,115000,USD,115000,United States,remote,United States,Medium,Leadership and Management
2023,senior,full-time,Data Analyst,110000,USD,110000,United States,in-person,United States,Medium,Data Analysis
2023,senior,full-time,Data Analyst,70000,USD,70000,United States,in-person,United States,Medium,Data Analysis
2023,mid-level,full-time,Machine Learning Engineer,200000,USD,200000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Architect,155000,USD,155000,United States,remote,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Data Architect,135000,USD,135000,United States,remote,United States,Medium,Data Architecture and Modeling
2023,mid-level,full-time,Data Manager,115500,USD,115500,United States,in-person,United States,Medium,Leadership and Management
2023,mid-level,full-time,Data Manager,73500,USD,73500,United States,in-person,United States,Medium,Leadership and Management
2023,senior,full-time,Data Scientist,179000,USD,179000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,109000,USD,109000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,180000,USD,180000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,140000,USD,140000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Machine Learning Infrastructure Engineer,221000,USD,221000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Infrastructure Engineer,180000,USD,180000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Applied Scientist,222200,USD,222200,United States,in-person,United States,Large,Data Science and Research
2023,senior,full-time,Applied Scientist,136000,USD,136000,United States,in-person,United States,Large,Data Science and Research
2023,senior,full-time,Machine Learning Engineer,170000,USD,170000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Scientist,233300,USD,233300,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,155500,USD,155500,United States,in-person,United States,Medium,Data Science and Research
2023,mid-level,full-time,Applied Scientist,222200,USD,222200,United States,in-person,United States,Large,Data Science and Research
2023,mid-level,full-time,Applied Scientist,136000,USD,136000,United States,in-person,United States,Large,Data Science and Research
2023,senior,full-time,Data Architect,193000,USD,193000,United States,remote,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Data Architect,110000,USD,110000,United States,remote,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Research Engineer,180000,USD,180000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Applied Scientist,212800,USD,212800,United States,in-person,United States,Large,Data Science and Research
2023,senior,full-time,Applied Scientist,115100,USD,115100,United States,in-person,United States,Large,Data Science and Research
2023,senior,full-time,Machine Learning Engineer,238000,USD,238000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Engineer,176000,USD,176000,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Analyst,117500,USD,117500,United States,remote,United States,Medium,Data Analysis
2023,senior,full-time,Data Analyst,86720,USD,86720,United States,remote,United States,Medium,Data Analysis
2023,mid-level,full-time,Data Analyst,167000,USD,167000,United States,in-person,United States,Medium,Data Analysis
2023,mid-level,full-time,Data Analyst,150000,USD,150000,United States,in-person,United States,Medium,Data Analysis
2023,executive,full-time,Data Analyst,90000,USD,90000,United States,remote,United States,Medium,Data Analysis
2023,executive,full-time,Data Analyst,70000,USD,70000,United States,remote,United States,Medium,Data Analysis
2023,senior,full-time,Data Scientist,212800,USD,212800,United States,remote,United States,Large,Data Science and Research
2023,senior,full-time,Data Scientist,111600,USD,111600,United States,remote,United States,Large,Data Science and Research
2023,senior,full-time,Data Architect,204000,USD,204000,United States,remote,United States,Medium,Data Architecture and Modeling
2023,senior,full-time,Bi Developer,135000,USD,135000,United States,remote,United States,Medium,BI and Visualization
2023,senior,full-time,Bi Developer,110000,USD,110000,United States,remote,United States,Medium,BI and Visualization
2023,senior,full-time,Data Scientist,165000,USD,165000,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Data Scientist,116300,USD,116300,United States,in-person,United States,Medium,Data Science and Research
2023,senior,full-time,Machine Learning Engineer,200000,USD,200000,United States,remote,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Engineer,175000,USD,175000,United States,remote,United States,Medium,Machine Learning and AI
2023,senior,full-time,Business Intelligence Engineer,185000,USD,185000,United States,in-person,United States,Large,BI and Visualization
2023,senior,full-time,Business Intelligence Engineer,79600,USD,79600,United States,in-person,United States,Large,BI and Visualization
2023,senior,full-time,Machine Learning Scientist,180514,USD,180514,United States,remote,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Scientist,108308,USD,108308,United States,remote,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Engineer,200000,USD,200000,United States,remote,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Engineer,150000,USD,150000,United States,remote,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Engineer,208450,USD,208450,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Machine Learning Engineer,151600,USD,151600,United States,in-person,United States,Medium,Machine Learning and AI
2023,senior,full-time,Data Scientist,159000,USD,159000,United States,in-person,United States,Medium,Data Science and Research
2023,mid-level,full-time,Data Scientist,155000,USD,155000,United States,remote,United States,Medium,Data Science and Research
2023,mid-level,full-time,Data Scientist,135000,USD,135000,United States,remote,United States,Medium,Data Science and Research
2023,senior,full-time,Data Engineer,223250,USD,223250,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,156275,USD,156275,United States,in-person,United States,Medium,Data Engineering
2023,senior,full-time,Data Engineer,220000,USD,220000,United States,in-person,United States,Medium,Data Engineering
